#This map is createrd by MapFileWriter
<e> cube cube cube1 100.0 -16.975307 10.0 1.0 false
<e> null grassObject grassObjAtlas 515.0 3.7198873 495.0 1.0959474 true
<e> null grassObject grassObjAtlas 520.0 4.853962 495.0 2.9265716 true
<e> null grassObject grassObjAtlas 520.0 4.853962 495.0 2.9265716 true
<e> null grassObject grassObjAtlas 525.0 6.7912445 495.0 1.8772169 true
<e> null grassObject grassObjAtlas 525.0 6.7912445 495.0 1.8772169 true
<e> null grassObject grassObjAtlas 530.0 8.662857 495.0 2.9879832 true
<e> null grassObject grassObjAtlas 530.0 8.662857 495.0 2.9879832 true
<e> null grassObject grassObjAtlas 535.0 8.9839525 495.0 1.1456425 true
<e> null grassObject grassObjAtlas 535.0 8.9839525 495.0 1.1456425 true
<e> null grassObject grassObjAtlas 540.0 8.928371 495.0 1.3408902 true
<e> null grassObject grassObjAtlas 540.0 8.928371 495.0 1.3408902 true
<e> null grassObject grassObjAtlas 545.0 9.276737 495.0 1.4529222 true
<e> null grassObject grassObjAtlas 545.0 9.276737 495.0 1.4529222 true
<e> null grassObject grassObjAtlas 550.0 9.510894 495.0 2.480373 true
<e> null grassObject grassObjAtlas 550.0 9.510894 495.0 2.480373 true
<e> null grassObject grassObjAtlas 555.0 10.024075 495.0 1.0192964 true
<e> null grassObject grassObjAtlas 555.0 10.024075 495.0 1.0192964 true
<e> null grassObject grassObjAtlas 560.0 11.68247 495.0 2.344287 true
<e> null grassObject grassObjAtlas 560.0 11.68247 495.0 2.344287 true
<e> null grassObject grassObjAtlas 565.0 14.057417 495.0 2.0331562 true
<e> null grassObject grassObjAtlas 565.0 14.057417 495.0 2.0331562 true
<e> null grassObject grassObjAtlas 570.0 15.985319 495.0 2.265873 true
<e> null grassObject grassObjAtlas 570.0 15.985319 495.0 2.265873 true
<e> null grassObject grassObjAtlas 575.0 17.537773 495.0 1.4440234 true
<e> null grassObject grassObjAtlas 575.0 17.537773 495.0 1.4440234 true
<e> null grassObject grassObjAtlas 580.0 19.537214 495.0 2.6980047 true
<e> null grassObject grassObjAtlas 580.0 19.537214 495.0 2.6980047 true
<e> null grassObject grassObjAtlas 585.0 20.058779 495.0 1.6091101 true
<e> null grassObject grassObjAtlas 585.0 20.058779 495.0 1.6091101 true
<e> null grassObject grassObjAtlas 590.0 19.34218 495.0 2.6660266 true
<e> null grassObject grassObjAtlas 590.0 19.34218 495.0 2.6660266 true
<e> null grassObject grassObjAtlas 595.0 18.57671 495.0 1.0746044 true
<e> null grassObject grassObjAtlas 595.0 18.57671 495.0 1.0746044 true
<e> null grassObject grassObjAtlas 600.0 17.832655 495.0 1.2021365 true
<e> null grassObject grassObjAtlas 600.0 17.832655 495.0 1.2021365 true
<e> null grassObject grassObjAtlas 605.0 17.046389 495.0 2.6064825 true
<e> null grassObject grassObjAtlas 605.0 17.046389 495.0 2.6064825 true
<e> null grassObject grassObjAtlas 610.0 15.876184 495.0 2.708332 true
<e> null grassObject grassObjAtlas 610.0 15.876184 495.0 2.708332 true
<e> null grassObject grassObjAtlas 615.0 14.543036 495.0 2.2792945 true
<e> null grassObject grassObjAtlas 615.0 14.543036 495.0 2.2792945 true
<e> null grassObject grassObjAtlas 620.0 14.118458 495.0 2.7499676 true
<e> null grassObject grassObjAtlas 620.0 14.118458 495.0 2.7499676 true
<e> null grassObject grassObjAtlas 625.0 13.401519 495.0 2.5885048 true
<e> null grassObject grassObjAtlas 625.0 13.401519 495.0 2.5885048 true
<e> null grassObject grassObjAtlas 630.0 14.217491 495.0 2.567114 true
<e> null grassObject grassObjAtlas 630.0 14.217491 495.0 2.567114 true
<e> null grassObject grassObjAtlas 635.0 14.474248 495.0 1.9323862 true
<e> null grassObject grassObjAtlas 635.0 14.474248 495.0 1.9323862 true
<e> null grassObject grassObjAtlas 640.0 13.899544 495.0 1.3815227 true
<e> null grassObject grassObjAtlas 640.0 13.899544 495.0 1.3815227 true
<e> null grassObject grassObjAtlas 645.0 13.669607 495.0 1.8291552 true
<e> null grassObject grassObjAtlas 645.0 13.669607 495.0 1.8291552 true
<e> null grassObject grassObjAtlas 650.0 13.353479 495.0 1.0547724 true
<e> null grassObject grassObjAtlas 650.0 13.353479 495.0 1.0547724 true
<e> null grassObject grassObjAtlas 655.0 13.487259 495.0 1.4662708 true
<e> null grassObject grassObjAtlas 655.0 13.487259 495.0 1.4662708 true
<e> null grassObject grassObjAtlas 660.0 13.406939 495.0 1.9059515 true
<e> null grassObject grassObjAtlas 660.0 13.406939 495.0 1.9059515 true
<e> null grassObject grassObjAtlas 665.0 14.168264 495.0 2.8501294 true
<e> null grassObject grassObjAtlas 665.0 14.168264 495.0 2.8501294 true
<e> null grassObject grassObjAtlas 670.0 13.747553 495.0 2.5191813 true
<e> null grassObject grassObjAtlas 670.0 13.747553 495.0 2.5191813 true
<e> null grassObject grassObjAtlas 675.0 12.235685 495.0 2.3205152 true
<e> null grassObject grassObjAtlas 675.0 12.235685 495.0 2.3205152 true
<e> null grassObject grassObjAtlas 680.0 10.688094 495.0 2.562791 true
<e> null grassObject grassObjAtlas 680.0 10.688094 495.0 2.562791 true
<e> null grassObject grassObjAtlas 685.0 11.37978 495.0 2.5561447 true
<e> null grassObject grassObjAtlas 685.0 11.37978 495.0 2.5561447 true
<e> null grassObject grassObjAtlas 690.0 12.079998 495.0 2.3096595 true
<e> null grassObject grassObjAtlas 690.0 12.079998 495.0 2.3096595 true
<e> null grassObject grassObjAtlas 695.0 13.4418335 495.0 2.6227279 true
<e> null grassObject grassObjAtlas 695.0 13.4418335 495.0 2.6227279 true
<e> null grassObject grassObjAtlas 700.0 13.837355 495.0 2.4050221 true
<e> null grassObject grassObjAtlas 700.0 13.837355 495.0 2.4050221 true
<e> null grassObject grassObjAtlas 705.0 14.181936 495.0 1.9566839 true
<e> null grassObject grassObjAtlas 705.0 14.181936 495.0 1.9566839 true
<e> null grassObject grassObjAtlas 710.0 14.048699 495.0 2.093061 true
<e> null grassObject grassObjAtlas 710.0 14.048699 495.0 2.093061 true
<e> null grassObject grassObjAtlas 715.0 13.300058 495.0 2.4457576 true
<e> null grassObject grassObjAtlas 715.0 13.300058 495.0 2.4457576 true
<e> null grassObject grassObjAtlas 720.0 12.379093 495.0 2.6122346 true
<e> null grassObject grassObjAtlas 720.0 12.379093 495.0 2.6122346 true
<e> null grassObject grassObjAtlas 725.0 11.081697 495.0 1.628283 true
<e> null grassObject grassObjAtlas 725.0 11.081697 495.0 1.628283 true
<e> null grassObject grassObjAtlas 730.0 9.78453 495.0 1.7331829 true
<e> null grassObject grassObjAtlas 730.0 9.78453 495.0 1.7331829 true
<e> null grassObject grassObjAtlas 735.0 8.7881565 495.0 2.3080387 true
<e> null grassObject grassObjAtlas 735.0 8.7881565 495.0 2.3080387 true
<e> null grassObject grassObjAtlas 740.0 7.602177 495.0 2.7801068 true
<e> null grassObject grassObjAtlas 740.0 7.602177 495.0 2.7801068 true
<e> null grassObject grassObjAtlas 745.0 6.737895 495.0 1.0500028 true
<e> null grassObject grassObjAtlas 745.0 6.737895 495.0 1.0500028 true
<e> null grassObject grassObjAtlas 750.0 5.9536753 495.0 1.1908308 true
<e> null grassObject grassObjAtlas 750.0 5.9536753 495.0 1.1908308 true
<e> null grassObject grassObjAtlas 755.0 4.704978 495.0 2.7186499 true
<e> null grassObject grassObjAtlas 755.0 4.704978 495.0 2.7186499 true
<e> null grassObject grassObjAtlas 760.0 3.727212 495.0 1.3827914 true
<e> null grassObject grassObjAtlas 760.0 3.727212 495.0 1.3827914 true
<e> null grassObject grassObjAtlas 765.0 3.5879693 495.0 2.7357202 true
<e> null grassObject grassObjAtlas 765.0 3.5879693 495.0 2.7357202 true
<e> null grassObject grassObjAtlas 770.0 4.748584 495.0 1.9585134 true
<e> null grassObject grassObjAtlas 770.0 4.748584 495.0 1.9585134 true
<e> null grassObject grassObjAtlas 775.0 5.7367706 495.0 1.5159351 true
<e> null grassObject grassObjAtlas 775.0 5.7367706 495.0 1.5159351 true
<e> null grassObject grassObjAtlas 780.0 6.009564 495.0 2.0676913 true
<e> null grassObject grassObjAtlas 780.0 6.009564 495.0 2.0676913 true
<e> null grassObject grassObjAtlas 785.0 5.6987476 495.0 1.6904051 true
<e> null grassObject grassObjAtlas 785.0 5.6987476 495.0 1.6904051 true
<e> null grassObject grassObjAtlas 790.0 5.1916876 495.0 2.9128876 true
<e> null grassObject grassObjAtlas 790.0 5.1916876 495.0 2.9128876 true
<e> null grassObject grassObjAtlas 795.0 5.488941 495.0 2.5082853 true
<e> null grassObject grassObjAtlas 795.0 5.488941 495.0 2.5082853 true
<e> null grassObject grassObjAtlas 0.0 -6.491119 500.0 2.217505 true
<e> null grassObject grassObjAtlas 0.0 -6.491119 500.0 2.217505 true
<e> null grassObject grassObjAtlas 5.0 -8.647897 500.0 1.1335577 true
<e> null grassObject grassObjAtlas 5.0 -8.647897 500.0 1.1335577 true
<e> null grassObject grassObjAtlas 10.0 -10.584463 500.0 2.1497114 true
<e> null grassObject grassObjAtlas 10.0 -10.584463 500.0 2.1497114 true
<e> null grassObject grassObjAtlas 15.0 -11.754608 500.0 1.497958 true
<e> null grassObject grassObjAtlas 15.0 -11.754608 500.0 1.497958 true
<e> null grassObject grassObjAtlas 20.0 -12.373138 500.0 1.3023039 true
<e> null grassObject grassObjAtlas 20.0 -12.373138 500.0 1.3023039 true
<e> null grassObject grassObjAtlas 25.0 -12.790536 500.0 2.6614978 true
<e> null grassObject grassObjAtlas 25.0 -12.790536 500.0 2.6614978 true
<e> null grassObject grassObjAtlas 30.0 -11.390259 500.0 2.360203 true
<e> null grassObject grassObjAtlas 30.0 -11.390259 500.0 2.360203 true
<e> null grassObject grassObjAtlas 35.0 -10.524194 500.0 2.1535683 true
<e> null grassObject grassObjAtlas 35.0 -10.524194 500.0 2.1535683 true
<e> null grassObject grassObjAtlas 40.0 -10.165525 500.0 1.9448011 true
<e> null grassObject grassObjAtlas 40.0 -10.165525 500.0 1.9448011 true
<e> null grassObject grassObjAtlas 45.0 -8.846864 500.0 1.0612142 true
<e> null grassObject grassObjAtlas 45.0 -8.846864 500.0 1.0612142 true
<e> null grassObject grassObjAtlas 50.0 -5.6586065 500.0 2.6143465 true
<e> null grassObject grassObjAtlas 50.0 -5.6586065 500.0 2.6143465 true
<e> null grassObject grassObjAtlas 55.0 -1.9062209 500.0 2.3941574 true
<e> null grassObject grassObjAtlas 55.0 -1.9062209 500.0 2.3941574 true
<e> null grassObject grassObjAtlas 60.0 1.0931866 500.0 2.3348553 true
<e> null grassObject grassObjAtlas 60.0 1.0931866 500.0 2.3348553 true
<e> null grassObject grassObjAtlas 65.0 3.6743672 500.0 2.8419967 true
<e> null grassObject grassObjAtlas 65.0 3.6743672 500.0 2.8419967 true
<e> null grassObject grassObjAtlas 70.0 6.1091948 500.0 2.0358229 true
<e> null grassObject grassObjAtlas 70.0 6.1091948 500.0 2.0358229 true
<e> null grassObject grassObjAtlas 75.0 9.120056 500.0 1.9575031 true
<e> null grassObject grassObjAtlas 75.0 9.120056 500.0 1.9575031 true
<e> null grassObject grassObjAtlas 80.0 11.816145 500.0 2.6546528 true
<e> null grassObject grassObjAtlas 80.0 11.816145 500.0 2.6546528 true
<e> null grassObject grassObjAtlas 85.0 13.231566 500.0 1.2170905 true
<e> null grassObject grassObjAtlas 85.0 13.231566 500.0 1.2170905 true
<e> null grassObject grassObjAtlas 90.0 13.640406 500.0 2.7848902 true
<e> null grassObject grassObjAtlas 90.0 13.640406 500.0 2.7848902 true
<e> null grassObject grassObjAtlas 95.0 14.271687 500.0 1.6476091 true
<e> null grassObject grassObjAtlas 95.0 14.271687 500.0 1.6476091 true
<e> null grassObject grassObjAtlas 100.0 15.590109 500.0 2.5138915 true
<e> null grassObject grassObjAtlas 100.0 15.590109 500.0 2.5138915 true
<e> null grassObject grassObjAtlas 105.0 13.934942 500.0 2.7461257 true
<e> null grassObject grassObjAtlas 105.0 13.934942 500.0 2.7461257 true
<e> null grassObject grassObjAtlas 110.0 10.947197 500.0 1.0096707 true
<e> null grassObject grassObjAtlas 110.0 10.947197 500.0 1.0096707 true
<e> null grassObject grassObjAtlas 115.0 8.41497 500.0 2.3910742 true
<e> null grassObject grassObjAtlas 115.0 8.41497 500.0 2.3910742 true
<e> null grassObject grassObjAtlas 120.0 8.773876 500.0 1.0446889 true
<e> null grassObject grassObjAtlas 120.0 8.773876 500.0 1.0446889 true
<e> null grassObject grassObjAtlas 125.0 10.329028 500.0 2.1400945 true
<e> null grassObject grassObjAtlas 125.0 10.329028 500.0 2.1400945 true
<e> null grassObject grassObjAtlas 130.0 13.076691 500.0 2.9829483 true
<e> null grassObject grassObjAtlas 130.0 13.076691 500.0 2.9829483 true
<e> null grassObject grassObjAtlas 135.0 15.9161625 500.0 1.6793025 true
<e> null grassObject grassObjAtlas 135.0 15.9161625 500.0 1.6793025 true
<e> null grassObject grassObjAtlas 140.0 17.772303 500.0 2.268824 true
<e> null grassObject grassObjAtlas 140.0 17.772303 500.0 2.268824 true
<e> null grassObject grassObjAtlas 145.0 18.04772 500.0 1.8341582 true
<e> null grassObject grassObjAtlas 145.0 18.04772 500.0 1.8341582 true
<e> null grassObject grassObjAtlas 150.0 17.293291 500.0 1.5107214 true
<e> null grassObject grassObjAtlas 150.0 17.293291 500.0 1.5107214 true
<e> null grassObject grassObjAtlas 155.0 17.072342 500.0 2.2332878 true
<e> null grassObject grassObjAtlas 155.0 17.072342 500.0 2.2332878 true
<e> null grassObject grassObjAtlas 160.0 16.612326 500.0 1.6253121 true
<e> null grassObject grassObjAtlas 160.0 16.612326 500.0 1.6253121 true
<e> null grassObject grassObjAtlas 165.0 16.35256 500.0 1.8495893 true
<e> null grassObject grassObjAtlas 165.0 16.35256 500.0 1.8495893 true
<e> null grassObject grassObjAtlas 170.0 17.06588 500.0 2.8803897 true
<e> null grassObject grassObjAtlas 170.0 17.06588 500.0 2.8803897 true
<e> null grassObject grassObjAtlas 175.0 19.37094 500.0 2.7999716 true
<e> null grassObject grassObjAtlas 175.0 19.37094 500.0 2.7999716 true
<e> null grassObject grassObjAtlas 180.0 21.036034 500.0 1.134203 true
<e> null grassObject grassObjAtlas 180.0 21.036034 500.0 1.134203 true
<e> null grassObject grassObjAtlas 185.0 21.585426 500.0 1.1946621 true
<e> null grassObject grassObjAtlas 185.0 21.585426 500.0 1.1946621 true
<e> null grassObject grassObjAtlas 190.0 20.728998 500.0 1.1106038 true
<e> null grassObject grassObjAtlas 190.0 20.728998 500.0 1.1106038 true
<e> null grassObject grassObjAtlas 195.0 19.831366 500.0 1.8739295 true
<e> null grassObject grassObjAtlas 195.0 19.831366 500.0 1.8739295 true
<e> null grassObject grassObjAtlas 200.0 19.243359 500.0 2.5728886 true
<e> null grassObject grassObjAtlas 200.0 19.243359 500.0 2.5728886 true
<e> null grassObject grassObjAtlas 205.0 19.072521 500.0 2.5953264 true
<e> null grassObject grassObjAtlas 205.0 19.072521 500.0 2.5953264 true
<e> null grassObject grassObjAtlas 210.0 18.821379 500.0 2.0714386 true
<e> null grassObject grassObjAtlas 210.0 18.821379 500.0 2.0714386 true
<e> null grassObject grassObjAtlas 215.0 18.578272 500.0 1.835424 true
<e> null grassObject grassObjAtlas 215.0 18.578272 500.0 1.835424 true
<e> null grassObject grassObjAtlas 220.0 19.336828 500.0 2.2540877 true
<e> null grassObject grassObjAtlas 220.0 19.336828 500.0 2.2540877 true
<e> null grassObject grassObjAtlas 225.0 18.92017 500.0 1.7000116 true
<e> null grassObject grassObjAtlas 225.0 18.92017 500.0 1.7000116 true
<e> null grassObject grassObjAtlas 230.0 18.202557 500.0 1.1626971 true
<e> null grassObject grassObjAtlas 230.0 18.202557 500.0 1.1626971 true
<e> null grassObject grassObjAtlas 235.0 17.42657 500.0 1.5056064 true
<e> null grassObject grassObjAtlas 235.0 17.42657 500.0 1.5056064 true
<e> null grassObject grassObjAtlas 240.0 16.822878 500.0 1.5200719 true
<e> null grassObject grassObjAtlas 240.0 16.822878 500.0 1.5200719 true
<e> null grassObject grassObjAtlas 245.0 14.971242 500.0 2.0689263 true
<e> null grassObject grassObjAtlas 245.0 14.971242 500.0 2.0689263 true
<e> null grassObject grassObjAtlas 250.0 13.102609 500.0 2.6697912 true
<e> null grassObject grassObjAtlas 250.0 13.102609 500.0 2.6697912 true
<e> null grassObject grassObjAtlas 255.0 12.523811 500.0 1.4419353 true
<e> null grassObject grassObjAtlas 255.0 12.523811 500.0 1.4419353 true
<e> null grassObject grassObjAtlas 260.0 12.75151 500.0 1.9055882 true
<e> null grassObject grassObjAtlas 260.0 12.75151 500.0 1.9055882 true
<e> null grassObject grassObjAtlas 265.0 12.474356 500.0 2.2367287 true
<e> null grassObject grassObjAtlas 265.0 12.474356 500.0 2.2367287 true
<e> null grassObject grassObjAtlas 270.0 12.8734665 500.0 2.6607835 true
<e> null grassObject grassObjAtlas 270.0 12.8734665 500.0 2.6607835 true
<e> null grassObject grassObjAtlas 275.0 13.637807 500.0 2.4316325 true
<e> null grassObject grassObjAtlas 275.0 13.637807 500.0 2.4316325 true
<e> null grassObject grassObjAtlas 280.0 14.650585 500.0 1.0723212 true
<e> null grassObject grassObjAtlas 280.0 14.650585 500.0 1.0723212 true
<e> null grassObject grassObjAtlas 285.0 15.647715 500.0 2.9284706 true
<e> null grassObject grassObjAtlas 285.0 15.647715 500.0 2.9284706 true
<e> null grassObject grassObjAtlas 290.0 15.88586 500.0 2.3448195 true
<e> null grassObject grassObjAtlas 290.0 15.88586 500.0 2.3448195 true
<e> null grassObject grassObjAtlas 295.0 16.017628 500.0 1.5882673 true
<e> null grassObject grassObjAtlas 295.0 16.017628 500.0 1.5882673 true
<e> null grassObject grassObjAtlas 300.0 17.15004 500.0 1.0806292 true
<e> null grassObject grassObjAtlas 300.0 17.15004 500.0 1.0806292 true
<e> null grassObject grassObjAtlas 305.0 19.283234 500.0 1.1122155 true
<e> null grassObject grassObjAtlas 305.0 19.283234 500.0 1.1122155 true
<e> null grassObject grassObjAtlas 310.0 19.876286 500.0 1.181318 true
<e> null grassObject grassObjAtlas 310.0 19.876286 500.0 1.181318 true
<e> null grassObject grassObjAtlas 315.0 18.50375 500.0 2.2163239 true
<e> null grassObject grassObjAtlas 315.0 18.50375 500.0 2.2163239 true
<e> null grassObject grassObjAtlas 320.0 16.380234 500.0 2.339681 true
<e> null grassObject grassObjAtlas 320.0 16.380234 500.0 2.339681 true
<e> null grassObject grassObjAtlas 325.0 14.362356 500.0 2.9877665 true
<e> null grassObject grassObjAtlas 325.0 14.362356 500.0 2.9877665 true
<e> null grassObject grassObjAtlas 330.0 13.138624 500.0 2.7109241 true
<e> null grassObject grassObjAtlas 330.0 13.138624 500.0 2.7109241 true
<e> null grassObject grassObjAtlas 335.0 12.490292 500.0 1.1808766 true
<e> null grassObject grassObjAtlas 335.0 12.490292 500.0 1.1808766 true
<e> null grassObject grassObjAtlas 340.0 12.11954 500.0 2.6650078 true
<e> null grassObject grassObjAtlas 340.0 12.11954 500.0 2.6650078 true
<e> null grassObject grassObjAtlas 345.0 11.15094 500.0 2.23944 true
<e> null grassObject grassObjAtlas 345.0 11.15094 500.0 2.23944 true
<e> null grassObject grassObjAtlas 350.0 9.857307 500.0 1.0733798 true
<e> null grassObject grassObjAtlas 350.0 9.857307 500.0 1.0733798 true
<e> null grassObject grassObjAtlas 355.0 9.613143 500.0 2.9042587 true
<e> null grassObject grassObjAtlas 355.0 9.613143 500.0 2.9042587 true
<e> null grassObject grassObjAtlas 360.0 10.599914 500.0 1.2728797 true
<e> null grassObject grassObjAtlas 360.0 10.599914 500.0 1.2728797 true
<e> null grassObject grassObjAtlas 365.0 11.967131 500.0 2.9218452 true
<e> null grassObject grassObjAtlas 365.0 11.967131 500.0 2.9218452 true
<e> null grassObject grassObjAtlas 370.0 12.352955 500.0 2.4840972 true
<e> null grassObject grassObjAtlas 370.0 12.352955 500.0 2.4840972 true
<e> null grassObject grassObjAtlas 375.0 13.0959215 500.0 2.3088737 true
